gene bac body
107882148 97 400
107882149 11 108
107882150 105 158
107882151 31 41
107882152 1148 1098
107882153 19 26
107882154 0 0
107882155 19 88
107882156 110 139
107882157 1268 1475
107882158 462 331
107882159 0 0
107882160 326 131
107882164 4 14
107882165 1 52
107882166 0 0
107882167 0 2
107882169 0 0
107882171 0 0
107882172 11 27
107882173 198 343
107882175 0 10
107882176 0 0
107882177 18 11
107882180 0 0
107882181 43 44
107882182 226 444
107882185 0 0
107882186 0 0
107882187 33 36
107882189 8 21
107882191 0 0
107882196 0 0
107882197 1 1
107882198 0 0
107882199 0 3
107882200 0 0
107882201 1 0
107882202 37 58
107882203 0 0
107882204 1 1
107882205 0 2
107882206 0 0
107882207 1 0
107882208 0 0
107882209 0 1
107882211 0 0
107882212 0 0
107882214 10 6
107882215 1 28
107882217 46 57
107882219 0 0
107882220 1257 1259
107882222 0 0
107882228 0 0
107882230 0 0
107882231 0 0
107882232 0 0
107882236 0 1
107882240 0 0
107882241 0 0
107882242 1 4
107882244 0 0
107882245 0 0
107882246 0 0
107882247 0 2
107882251 14 8
107882253 0 0
107882254 3 19
107882255 11 12
107882256 0 0
107882257 0 0
107882258 0 0
107882259 0 0
107882260 40 253
107882261 0 0
107882262 0 0
107882264 0 0
107882267 0 0
107882268 0 0
107882269 3 0
107882272 0 5
107882273 0 0
107882275 0 1
107882276 0 1
107882277 0 0
107882279 0 5
107882280 5 30
107882283 0 0
107882284 0 0
107882285 0 0
107882286 0 0
107882287 0 0
107882288 0 0
107882289 0 0
107882292 0 0
107882293 0 0
107882295 2 8
107882297 2 0
107882298 0 0
107882302 0 0
107882303 0 0
107882304 0 0
107882305 0 0
107882307 0 0
107882312 52 60
107882314 1 1
107882315 0 5
107882316 2 3
107882321 0 0
107882322 0 0
107882323 0 0
107882325 0 0
107882326 0 0
107882328 0 0
107882329 1 2
107882330 0 0
107882333 0 0
107882334 0 0
107882335 0 0
107882336 0 0
107882337 0 0
107882340 0 0
107882341 0 0
107882342 0 0
107882343 0 0
107882345 0 0
107882347 0 0
107882348 0 1
107882349 0 0
107882351 0 0
107882352 0 1
107882353 0 0
107882354 0 0
107882355 0 0
107882357 0 0
107882358 0 1
107882359 0 0
107882360 0 0
107882361 0 0
107882363 0 5
107882364 2 3
107882365 0 2
107882366 0 0
107882371 0 0
107882372 0 0
107882373 0 0
107882374 0 0
107882378 0 0
107882379 0 0
107882380 0 0
107882381 0 0
107882385 6 11
107882388 0 0
107882390 0 0
107882391 1 13
107882393 0 0
107882394 6 10
107882395 0 0
107882398 0 0
107882400 0 0
107882403 34 18
107882404 18 19
107882406 4 9
107882407 0 0
107882408 0 0
107882409 0 0
107882410 0 0
107882411 0 0
107882412 0 0
107882416 12 4
107882417 0 0
107882418 0 0
107882419 109 199
107882420 1 4
107882421 0 0
107882423 6 8
107882424 0 0
107882425 0 0
107882426 0 0
107882427 0 0
107882429 1 0
107882430 7 1
107882431 0 1
107882432 0 0
107882433 0 0
107882435 1 2
107882436 0 4
107882437 4 3
107882438 0 0
107882439 0 0
107882440 0 0
107882442 0 0
107882443 0 0
107882444 0 0
107882446 0 0
107882449 0 0
107882451 1 8
107882452 0 0
107882453 0 0
107882454 0 0
107882455 0 0
107882457 3 4
107882458 0 0
107882463 0 0
107882464 0 0
107882465 0 0
107882470 1 2
107882471 1 0
107882473 875 1824
107882474 0 0
107882475 0 0
107882479 0 0
107882480 1 0
107882481 0 0
107882482 0 0
107882485 184 99
107882487 0 0
107882489 0 1
107882491 0 0
107882492 0 2
107882493 0 0
107882494 0 0
107882496 0 0
107882504 0 0
107882505 0 0
107882506 0 0
107882507 0 0
107882509 0 0
107882510 0 1
107882512 0 0
107882513 0 1
107882515 75 79
107882517 26 29
107882523 0 0
107882524 0 0
107882525 0 0
107882527 2 0
107882529 0 0
107882530 0 0
107882534 0 2
107882535 0 0
107882537 0 0
107882539 0 0
107882540 0 0
107882542 4 3
107882543 0 0
107882544 0 0
107882545 0 0
107882549 0 0
107882550 0 0
107882551 0 0
107882552 0 0
107882553 9 9
107882555 150 93
107882556 0 0
107882557 0 0
107882559 0 0
107882561 0 0
107882562 0 0
107882563 0 0
107882564 0 0
107882565 0 0
107882566 3 3
107882568 2 0
107882569 0 2
107882570 0 0
107882572 0 3
107882573 0 0
107882574 0 4
107882576 0 0
107882577 1 0
107882579 0 0
107882586 0 0
107882588 0 0
107882589 219 215
107882592 0 0
107882593 0 0
107882595 0 0
107882596 1 0
107882599 0 0
107882600 1 0
107882602 0 0
107882603 0 0
107882604 0 0
107882605 0 0
107882607 0 0
107882608 0 0
107882609 0 0
107882611 0 0
107882612 0 0
107882614 0 0
107882616 0 0
107882617 0 0
107882619 0 0
107882620 12 222
107882621 3 0
107882623 0 0
107882624 0 4
107882626 0 0
107882628 8 23
107882629 0 3
107882630 0 0
107882633 0 0
107882634 0 0
107882635 0 0
107882638 2 3
107882640 0 0
107882641 3 7
107882642 0 0
107882643 0 0
107882644 0 0
107882645 0 0
107882646 0 0
107882648 0 0
107882650 0 1
107882655 0 0
107882657 0 0
107882658 0 3
107882659 0 1
107882660 0 0
107882661 0 0
107882664 0 1
107882665 0 0
107882666 1 5
107882667 4 2
107882669 90 60
107882670 2 0
107882671 2 5
107882673 0 0
107882674 0 0
107882675 2 4
107882676 0 0
107882678 0 0
107882679 0 0
107882680 0 0
107882681 2 9
107882682 0 0
107882683 0 0
107882688 3 3
107882689 0 0
107882690 0 0
107882691 0 0
107882692 0 0
107882695 0 0
107882696 0 8
107882698 0 0
107882699 2 1
107882700 26 28
107882702 0 0
107882703 0 0
107882706 81 146
107882708 1 1
107882709 0 0
107882710 0 0
107882711 2 11
107882712 0 0
107882713 0 2
107882714 0 0
107882715 0 0
107882716 0 0
107882718 0 1
107882721 0 0
107882722 0 0
107882723 0 0
107882727 0 3
107882730 0 1
107882731 1 0
107882732 1 0
107882733 0 0
107882734 0 1
107882735 8 2
107882736 0 0
107882739 11 0
107882740 0 0
107882742 0 0
107882746 0 0
107882750 23 0
107882751 0 3
107882752 0 0
107882754 41 32
107882756 0 0
107882757 11 81
107882759 0 2
107882761 0 0
107882763 0 0
107882764 0 1
107882765 1 4
107882766 0 0
107882767 0 0
107882769 0 0
107882770 0 2
107882771 1 4
107882772 2 0
107882774 24 132
107882775 0 0
107882776 0 0
107882777 12 3
107882780 0 0
107882781 0 0
107882782 0 1
107882783 2 2
107882784 0 0
107882786 2 3
107882788 0 0
107882789 1 0
107882791 0 0
107882792 0 0
107882793 0 0
107882794 2 4
107882795 0 0
107882796 0 0
107882798 0 0
107882800 0 0
107882801 0 0
107882802 0 1
107882805 12 0
107882806 54 269
107882807 0 0
107882808 0 1
107882809 0 0
107882810 0 0
107882811 0 0
107882812 0 0
107882814 0 0
107882815 88 67
107882816 0 0
107882818 0 0
107882819 0 0
107882821 3 10
107882823 244 324
107882824 0 0
107882826 0 0
107882827 0 0
107882828 0 0
107882829 0 0
107882830 0 0
107882831 0 0
107882832 0 0
107882833 1 2
107882834 0 0
107882835 1 10
107882836 0 3
107882837 20 6
107882838 1 0
107882839 2 3
107882840 0 0
107882843 0 0
107882844 0 0
107882846 0 0
107882847 0 0
107882848 0 0
107882849 0 0
107882852 0 0
107882854 0 0
107882855 0 4
107882857 0 0
107882859 1 0
107882860 0 0
107882861 0 0
107882862 3 0
107882863 0 0
107882864 0 0
107882865 0 0
107882866 0 0
107882867 15 10
107882870 0 0
107882871 2 5
107882873 0 0
107882874 0 0
107882875 0 0
107882876 58 35
107882877 0 0
107882878 0 0
107882879 11 8
107882882 1 1
107882883 0 0
107882887 0 0
107882890 0 0
107882892 0 0
107882893 0 0
107882894 0 0
107882895 0 0
107882896 0 0
107882900 0 2
107882901 3 2
107882902 3 2
107882904 0 0
107882905 0 0
107882907 0 0
107882909 0 1
107882910 1 1
107882917 0 0
107882918 2 0
107882919 0 0
107882921 0 0
107882922 0 0
107882924 0 0
107882925 0 0
107882927 0 0
107882928 3 0
107882929 0 0
107882930 0 0
107882931 0 16
107882932 0 0
107882933 0 0
107882934 0 0
107882935 0 0
107882936 0 0
107882937 31 92
107882938 0 0
107882940 0 0
107882941 0 2
107882944 0 0
107882945 0 0
107882947 0 0
107882951 0 2
107882952 0 0
107882956 0 4
107882957 0 0
107882958 42 38
107882959 0 0
107882960 0 0
107882962 0 0
107882963 2 5
107882966 0 0
107882967 0 3
107882968 0 4
107882970 0 0
107882971 0 1
107882972 0 6
107882973 0 0
107882977 0 0
107882979 1 8
107882982 1 0
107882983 86 57
107882984 0 0
107882985 0 0
107882986 0 30
107882987 0 3
107882988 0 0
107882989 0 0
107882991 3 0
107882992 0 0
107882994 0 0
107882996 59 57
107882997 0 0
107882998 2 6
107882999 3 20
107883000 0 0
107883001 0 0
107883002 0 4
107883004 0 1
107883006 34 37
107883007 0 0
107883010 217 1036
107883011 0 0
107883012 0 0
107883013 0 0
107883016 0 0
107883017 81 44
107883018 0 0
107883019 0 4
107883020 0 0
107883021 0 0
107883022 0 0
107883023 1 0
107883024 0 0
107883026 0 0
107883027 0 0
107883029 4 32
107883030 55 56
107883031 0 0
107883032 1 1
107883034 0 0
107883035 0 0
107883036 0 0
107883037 0 2
107883038 0 0
107883040 0 4
107883042 0 0
107883043 10 7
107883044 0 0
107883045 0 0
107883046 6 15
107883047 54 49
107883048 0 0
107883051 0 0
107883052 0 0
107883054 0 0
107883055 0 5
107883057 0 2
107883058 0 0
107883059 0 0
107883061 24 97
107883062 58 209
107883063 0 0
107883066 1 1
107883069 0 0
107883070 1 1
107883071 0 0
107883074 0 0
107883075 0 0
107883076 9 9
107883077 23 28
107883078 2 0
107883079 0 0
107883080 1 0
107883081 0 0
107883082 0 2
107883083 0 0
107883084 0 0
107883085 0 0
107883086 0 0
107883087 0 0
107883088 0 0
107883091 0 0
107883092 1 0
107883094 2 6
107883098 0 1
107883099 0 0
107883100 9 7
107883102 1 1
107883104 0 0
107883105 0 0
107883107 0 1
107883110 0 0
107883111 0 0
107883112 6 34
107883115 0 0
107883119 0 0
107883120 1 1
107883121 3 3
107883122 0 0
107883123 12 11
107883124 0 0
107883125 0 0
107883127 0 0
107883128 0 0
107883133 0 0
107883134 0 0
107883135 0 0
107883137 0 0
107883138 1 2
107883139 0 0
107883140 0 0
107883142 0 0
107883144 0 0
107883145 46 22
107883146 0 0
107883147 0 0
107883148 0 1
107883150 0 0
107883151 0 0
107883152 0 2
107883154 1 0
107883156 1 2
107883157 0 0
107883159 0 0
107883164 0 0
107883166 1 0
107883167 5 8
107883168 0 0
107883169 0 2
107883171 297 557
107883173 1 1
107883174 0 0
107883175 0 0
107883176 0 0
107883177 0 0
107883179 0 2
107883180 0 0
107883181 0 1
107883182 0 0
107883183 0 0
107883186 0 0
107883188 0 1
107883189 0 0
107883192 0 0
107883193 0 0
107883194 3 3
107883195 0 0
107883198 0 1
107883199 2 13
107883200 0 0
107883201 0 0
107883202 0 0
107883203 0 0
107883204 0 0
107883205 0 0
107883206 0 0
107883207 0 0
107883208 0 0
107883209 3 1
107883210 0 0
107883211 0 0
107883212 3 0
107883213 0 0
107883214 0 0
107883215 0 0
107883216 0 0
107883218 0 0
107883219 0 0
107883220 0 4
107883222 0 0
107883223 0 0
107883224 0 0
107883225 0 0
107883227 0 0
107883228 1 1
107883230 6 0
107883231 0 4
107883233 0 0
107883237 0 0
107883239 0 0
107883241 0 0
107883242 0 0
107883243 0 0
107883244 0 0
107883245 0 0
107883246 0 0
107883247 0 0
107883248 0 1
107883252 0 0
107883253 0 0
107883254 0 0
107883255 0 0
107883257 0 0
107883258 3 12
107883259 0 0
107883261 0 0
107883263 0 0
107883264 0 0
107883265 0 0
107883266 0 0
107883267 0 0
107883270 3 3
107883271 0 0
107883272 0 1
107883273 0 0
107883274 4 1
107883276 0 0
107883277 40 110
107883279 0 0
107883281 0 0
107883282 9 5
107883286 42 39
107883287 65 90
107883288 23 14
107883289 2 0
107883290 0 0
107883292 1 0
107883293 0 0
107883295 3 10
107883296 1 2
107883299 0 0
107883300 1 2
107883302 0 0
107883303 0 0
107883306 6 3
107883307 0 0
107883309 0 1
107883311 0 0
107883313 0 17
107883315 3 10
107883317 27 139
107883319 9 84
107883320 0 0
107883321 0 0
107883323 0 0
107883324 0 0
107883325 0 0
107883327 0 0
107883328 30 35
107883334 1 1
107883335 832 21
107883337 1 34
107883338 0 0
107883339 0 0
107883340 0 0
107883341 0 0
107883342 0 0
107883344 0 0
107883347 0 0
107883348 2 0
107883353 0 0
107883354 0 0
107883357 0 1
107883358 0 6
107883359 0 0
107883360 0 2
107883361 0 0
107883364 0 2
107883368 0 0
107883369 3 2
107883370 0 0
107883371 0 0
107883372 0 0
107883374 0 0
107883377 0 0
107883378 8 6
107883380 0 0
107883383 0 0
107883384 0 0
107883386 0 2
107883389 0 1
107883390 0 0
107883391 0 0
107883392 0 0
107883393 0 2
107883394 0 0
107883395 2 8
107883396 0 0
107883401 1 0
107883402 1 3
107883403 0 1
107883404 0 0
107883405 0 0
107883408 2 0
107883412 25 41
107883414 14 1
107883415 0 3
107883416 0 0
107883417 0 1
107883421 0 0
107883422 0 0
107883423 0 0
107883425 1 0
107883426 1 0
107883427 6 3
107883428 3 0
107883429 0 0
107883430 5 0
107883431 93 464
107883432 2 0
107883433 0 0
107883435 0 0
107883436 0 0
107883437 0 0
107883440 0 6
107883441 0 0
107883442 0 0
107883443 0 0
107883445 0 0
107883447 0 0
107883448 0 1
107883449 2 3
107883452 0 0
107883454 0 4
107883458 0 0
107883459 0 0
107883460 0 0
107883463 0 6
107883464 0 0
107883465 0 1
107883466 0 0
107883469 0 0
107883470 0 0
107883471 0 0
107883473 0 1
107883475 0 0
107883478 4 3
107883479 0 2
107883482 0 0
107883484 0 1
107883485 53 96
107883486 0 0
107883488 0 0
107883489 0 0
107883490 0 0
107883491 0 0
107883495 0 0
107883496 0 0
107883497 0 0
107883498 0 0
107883501 1 1
107883502 11 28
107883503 0 2
107883508 0 0
107883510 0 0
107883513 122 151
107883514 0 0
107883515 0 0
107883519 45 7
107883520 0 0
107883521 0 0
107883523 2018 464
107883524 4 26
107883525 1 0
107883526 0 0
107883533 12 22
107883534 0 0
107883535 0 0
107883536 12 5
107883539 0 0
107883540 0 0
107883541 0 0
107883542 0 0
107883543 0 0
107883544 0 0
107883545 0 0
107883546 0 0
107883547 0 0
107883548 0 0
107883549 0 0
107883550 0 0
107883551 0 0
107883552 0 0
107883556 0 0
107883560 0 0
107883561 0 1
107883562 0 0
107883564 0 0
107883565 469 610
107883566 0 4
107883567 0 0
107883568 0 2
107883569 0 0
107883570 0 0
107883571 4 12
107883572 0 0
107883574 12 61
107883579 1 8
107883581 0 3
107883586 10 16
107883587 0 6
107883588 7 33
107883589 0 1
107883591 1 12
107883592 0 5
107883593 0 0
107883594 0 0
107883599 0 1
107883600 0 0
107883601 0 0
107883602 0 1
107883603 0 0
107883604 6 0
107883605 449 380
107883606 1 0
107883607 0 1
107883608 0 0
107883609 0 0
107883611 1 0
107883612 0 0
107883613 2 4
107883614 0 0
107883615 0 0
107883616 0 0
107883617 0 0
107883618 0 0
107883619 0 1
107883620 0 0
107883621 16 53
107883622 0 0
107883623 0 0
107883626 0 0
107883630 0 0
107883632 0 0
107883633 2 0
107883635 0 0
107883636 0 0
107883639 0 0
107883640 0 0
107883641 0 0
107883642 0 0
107883645 0 0
107883647 0 0
107883652 0 0
107883653 0 0
107883654 0 0
107883655 0 0
107883657 0 0
107883658 0 0
107883661 0 1
107883663 0 0
107883664 4 2
107883665 0 0
107883667 0 0
107883669 0 5
107883670 0 0
107883671 0 3
107883672 0 0
107883673 0 0
107883674 0 0
107883675 71 128
107883676 465 439
107883677 0 0
107883678 0 0
107883680 132 178
107883681 0 0
107883682 471 336
107883683 0 0
107883684 11 8
107883686 0 0
107883687 0 0
107883688 0 0
107883689 0 0
107883690 0 0
107883691 3 0
107883695 0 0
107883696 0 0
107883699 9 7
107883700 0 3
107883701 6 59
107883704 0 0
107883705 3 0
107883707 2 2
107883708 2 0
107883709 0 0
107883711 0 0
107883712 0 0
107883713 0 0
107883714 1 2
107883715 0 2
107883716 0 0
107883717 0 0
107883719 8 14
107883720 184 822
107883721 0 2
107883722 6 5
107883724 0 0
107883725 1 21
107883726 45 28
107883728 0 0
107883729 0 7
107883733 102 321
107883735 3 12
107883737 11 3
107883738 24 9
107883740 0 0
107883741 2 0
107883743 6 5
107883745 45 86
107883748 0 1
107883749 27 203
107883752 0 0
107883753 0 0
107883754 0 0
107883755 0 0
107883756 11 34
107883757 0 8
107883759 0 0
107883761 0 0
107883762 0 0
107883763 0 0
107883764 0 0
107883765 0 0
107883766 1 0
107883767 0 0
107883768 0 2
107883770 0 0
107883771 0 0
107883772 0 0
107883773 0 1
107883775 0 0
107883776 0 0
107883778 9 5
107883779 2 0
107883785 4 0
107883786 0 0
107883789 0 0
107883790 0 0
107883791 0 0
107883793 0 0
107883794 0 0
107883795 0 0
107883796 0 0
107883797 0 0
107883798 0 0
107883800 2 1
107883801 1 0
107883802 0 0
107883803 0 0
107883804 0 0
107883805 1 0
107883806 0 0
107883808 0 0
107883809 0 0
107883813 0 0
107883814 0 0
107883817 0 0
107883821 0 0
107883822 0 0
107883826 0 0
107883827 0 0
107883828 0 0
107883829 0 0
107883830 3 10
107883835 0 1
107883837 0 0
107883838 75 1035
107883840 1 0
107883841 3 9
107883842 0 0
107883843 0 0
107883844 0 0
107883845 0 1
107883846 0 0
107883847 0 5
107883849 0 1
107883850 0 0
107883852 0 1
107883858 0 0
107883859 5 4
107883862 0 0
107883863 0 2
107883864 0 4
107883865 3 2
107883868 0 0
107883872 0 0
107883874 0 0
107883875 0 0
107883880 0 0
107883881 0 0
107883882 0 0
107883885 0 6
107883886 0 0
107883888 0 0
107883889 1 0
107883890 1 6
107883893 0 0
107883894 4 0
107883895 3 5
107883896 0 0
107883897 0 0
107883898 0 0
107883899 0 0
107883900 0 0
107883901 0 0
107883902 0 0
107883906 12 5
107883907 0 0
107883909 7 8
107883910 0 0
107883912 0 0
107883913 0 8
107883915 0 1
107883916 22 4
107883917 32 135
107883918 2 10
107883920 12 20
107883921 0 0
107883922 0 0
107883923 0 1
107883924 1 0
107883926 1 3
107883927 0 5
107883930 80 160
107883931 1 3
107883932 2 0
107883933 0 0
107883934 0 1
107883935 0 0
107883936 26 38
107883937 3 5
107883940 79 2
107883941 0 0
107883942 11 6
107883943 0 0
107883945 4 9
107883947 0 0
107883948 0 7
107883949 2 3
107883950 0 16
107883951 0 0
107883952 2 0
107883953 5 46
107883954 4 1
107883955 4 2
107883956 0 0
107883964 0 0
107883965 976 1978
107883966 8 15
107883967 0 1
107883968 0 0
107883969 0 0
107883970 0 0
107883971 0 0
107883972 0 0
107883973 1 0
107883974 0 6
107883975 0 14
107883976 4 3
107883977 0 0
107883980 0 0
107883981 1 1
107883983 0 2
107883984 0 0
107883985 2 2
107883986 7 6
107883987 0 0
107883988 27 27
107883989 9 4
107883994 2 0
107883999 0 1
107884001 4 10
107884002 0 0
107884003 0 0
107884004 0 0
107884006 0 0
107884007 2 0
107884008 0 0
107884011 1 3
107884012 0 0
107884013 0 0
107884015 0 0
107884017 1 5
107884020 33 9
107884021 0 3
107884022 0 0
107884023 0 0
107884024 0 1
107884025 2 1
107884027 2 68
107884028 0 0
107884031 0 0
107884033 0 0
107884034 0 0
107884035 0 0
107884036 0 0
107884038 1 5
107884040 0 3
107884042 0 4
107884043 29 30
107884044 1 5
107884045 99 101
107884047 7 1
107884049 25 17
107884052 1 27
107884054 0 0
107884055 0 0
107884056 0 0
107884057 0 0
107884058 1 4
107884059 0 0
107884060 2 2
107884061 0 1
107884062 0 0
107884063 1 9
107884065 0 0
107884066 0 0
107884068 3 8
107884069 0 0
107884070 1 6
107884073 0 0
107884075 4 7
107884076 0 0
107884077 3 6
107884078 0 0
107884079 0 0
107884080 0 0
107884084 0 0
107884088 0 0
107884089 0 0
107884092 1 0
107884093 0 0
107884094 0 9
107884095 0 0
107884097 0 0
107884099 5 2
107884100 0 0
107884103 0 0
107884105 0 0
107884106 0 0
107884107 0 0
107884108 2 0
107884109 0 0
107884112 0 1
107884114 0 0
107884115 0 14
107884117 2 19
107884118 0 0
107884119 0 0
107884120 47 454
107884121 30 33
107884122 0 0
107884126 17 8
107884127 0 0
107884128 2 0
107884129 0 0
107884131 0 0
107884132 1 0
107884133 0 0
107884135 0 0
107884136 0 0
107884138 4 2
107884141 0 0
107884142 6 0
107884145 0 0
107884148 0 0
107884151 0 1
107884152 0 0
107884153 0 0
107884154 0 0
107884155 0 0
107884156 0 0
107884157 0 0
107884158 0 0
107884159 0 0
107884160 0 0
107884162 0 0
107884163 0 1
107884164 2 3
107884165 0 0
107884166 0 0
107884169 0 0
107884171 0 0
107884174 16 91
107884175 1 3
107884177 0 0
107884178 0 0
107884179 66 348
107884181 52 78
107884182 4 0
107884186 14 3
107884187 0 0
107884189 25 18
107884190 0 0
107884191 0 0
107884192 0 0
107884194 0 0
107884195 0 0
107884197 3 5
107884198 2 2
107884199 1 0
107884201 0 0
107884202 0 0
107884203 0 1
107884204 14 12
107884207 0 0
107884208 0 0
107884209 0 1
107884211 0 0
107884212 0 0
107884213 0 0
107884217 186 260
107884222 0 0
107884229 0 2
107884230 0 0
107884234 0 0
107884236 0 0
107884238 0 0
107884241 0 4
107884242 0 0
107884244 1 0
107884249 0 0
107884250 0 0
107884251 0 1
107884252 0 0
107884254 0 0
107884255 3 4
107884256 0 0
107884260 15 54
107884261 0 0
107884262 0 0
107884263 0 0
107884264 2 1
107884265 16 34
107884267 12 5
107884268 0 6
107884269 8 7
107884270 0 0
107884271 0 0
107884272 1 73
107884273 2 4
107884275 0 2
107884276 0 0
107884277 0 0
107884280 0 0
107884282 0 0
107884283 10 115
107884287 5 2
107884288 0 0
107884289 0 0
107884291 0 0
107884293 1 0
107884295 32 64
107884297 0 0
